operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask
write,0,15374.333333333334,0.08797264099121094,300,300,9.0658e-05,[10],10,30,970.3792383596698,pfs,6,individuals,37295-dc104,chr1n-4001-4201.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.805395252,[10],10,30,3007.0123156553127,pfs,309998,individuals,37295-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,17248.64285714286,1.8423538208007812,10,10,0.000645642,[10],10,1,2853.5222628031966,pfs,112,mutation_overlap,36231-dc103,sifted.SIFT.chr5.txt,1,sifting
read,0,17248.64285714286,1.8423538208007812,10,10,0.000645642,[10],10,1,2853.5222628031966,pfs,112,mutation_overlap,36231-dc103,ALL,1,initial_data
write,0,24753.571428571428,0.6609916687011719,10,10,0.000662121,[10],10,1,998.2943732356651,pfs,28,mutation_overlap,36231-dc103,chr5-ALL.tar.gz,1,final_data
read,1,17248.64285714286,1.8423538208007812,10,10,0.000645642,[10],10,1,2853.5222628031966,pfs,112,mutation_overlap,36231-dc103,chr5n.tar.gz,1,individuals_merge
read,1,8191.912280079227,2421.833441734314,300,300,0.779920008,[10],10,30,3105.2331224900618,pfs,309998,individuals,35324-dc104,columns.txt,1,initial_data
write,0,14546.166666666666,0.08323383331298828,300,300,9.322e-05,[10],10,30,892.8752769039721,pfs,6,individuals,35324-dc104,chr1n-601-801.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.779920008,[10],10,30,3105.2331224900618,pfs,309998,individuals,35324-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.845246259,[10],10,30,2865.1508479019367,pfs,309988,individuals,38323-dc105,ALL.chr2.250000.vcf,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.845246259,[10],10,30,2865.1508479019367,pfs,309988,individuals,38323-dc105,columns.txt,1,initial_data
write,0,17586.2,0.08385753631591797,300,300,9.8749e-05,[10],10,30,849.1988406557836,pfs,5,individuals,38323-dc105,chr2n-5401-5601.tar.gz,1,final_data
read,0,18551.67,1.7692251205444336,10,10,0.000681418,[10],10,1,2596.3874164527992,pfs,100,frequency,26751-dc108,GBR,1,initial_data
read,1,18551.67,1.7692251205444336,10,10,0.000681418,[10],10,1,2596.3874164527992,pfs,100,frequency,26751-dc108,sifted.SIFT.chr4.txt,1,sifting
write,0,22727.785714285714,0.3034486770629883,10,10,0.000421207,[10],10,1,720.4264816657565,pfs,14,frequency,26751-dc108,chr4-GBR-freq.tar.gz,1,final_data
read,1,18551.67,1.7692251205444336,10,10,0.000681418,[10],10,1,2596.3874164527992,pfs,100,frequency,26751-dc108,chr4n.tar.gz,1,individuals_merge
read,1,13249.004424778761,2.855563163757324,10,10,0.001073389,[10],10,1,2660.324601572519,pfs,226,frequency,41152-dc104,chr1n.tar.gz,1,individuals_merge
write,0,20589.388349514564,4.044927597045898,10,10,0.003301705,[10],10,1,1225.1026657578127,pfs,206,frequency,41152-dc104,chr1-AFR-freq.tar.gz,1,final_data
read,1,13249.004424778761,2.855563163757324,10,10,0.001073389,[10],10,1,2660.324601572519,pfs,226,frequency,41152-dc104,sifted.SIFT.chr1.txt,1,sifting
read,0,13249.004424778761,2.855563163757324,10,10,0.001073389,[10],10,1,2660.324601572519,pfs,226,frequency,41152-dc104,AFR,1,initial_data
read,1,13232.013274336283,2.851901054382324,10,10,0.000950088,[10],10,1,3001.7230555299343,pfs,226,mutation_overlap,40791-dc104,chr1n.tar.gz,1,individuals_merge
read,0,13232.013274336283,2.851901054382324,10,10,0.000950088,[10],10,1,3001.7230555299343,pfs,226,mutation_overlap,40791-dc104,AMR,1,initial_data
read,1,13232.013274336283,2.851901054382324,10,10,0.000950088,[10],10,1,3001.7230555299343,pfs,226,mutation_overlap,40791-dc104,sifted.SIFT.chr1.txt,1,sifting
write,0,21898.0,0.35502052307128906,10,10,0.000321887,[10],10,1,1102.9352632174928,pfs,17,mutation_overlap,40791-dc104,chr1-AMR.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.802752702,[10],10,30,3016.8170466772094,pfs,309988,individuals,37096-dc105,ALL.chr2.250000.vcf,1,initial_data
write,0,18030.4,0.08597564697265625,300,300,7.7339e-05,[10],10,30,1111.6725969130225,pfs,5,individuals,37096-dc105,chr2n-4401-4601.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.802752702,[10],10,30,3016.8170466772094,pfs,309988,individuals,37096-dc105,columns.txt,1,initial_data
write,0,20707.089686098654,4.403763771057129,10,10,0.003463975,[10],10,1,1271.3035662951172,pfs,223,frequency,41148-dc104,chr1-SAS-freq.tar.gz,1,final_data
read,1,13236.438053097345,2.8528547286987305,10,10,0.001113064,[10],10,1,2563.064413815136,pfs,226,frequency,41148-dc104,chr1n.tar.gz,1,individuals_merge
read,1,13236.438053097345,2.8528547286987305,10,10,0.001113064,[10],10,1,2563.064413815136,pfs,226,frequency,41148-dc104,sifted.SIFT.chr1.txt,1,sifting
read,0,13236.438053097345,2.8528547286987305,10,10,0.001113064,[10],10,1,2563.064413815136,pfs,226,frequency,41148-dc104,SAS,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.785075845,[10],10,30,3084.8400917675845,pfs,309998,individuals,36217-dc104,columns.txt,1,initial_data
write,0,17781.333333333332,0.10174560546875,300,300,0.000112018,[10],10,30,908.2969296787123,pfs,6,individuals,36217-dc104,chr1n-3801-4001.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.785075845,[10],10,30,3084.8400917675845,pfs,309998,individuals,36217-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.813916766,[10],10,30,2975.4816046254036,pfs,309993,individuals,21665-dc107,columns.txt,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.813916766,[10],10,30,2975.4816046254036,pfs,309993,individuals,21665-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,16543.0,0.07888317108154297,300,300,6.377e-05,[10],10,30,1236.994998926501,pfs,5,individuals,21665-dc107,chr3n-201-401.tar.gz,1,final_data
read,0,13232.013274336283,2.851901054382324,10,10,0.001010994,[10],10,1,2820.8882094080914,pfs,226,frequency,41030-dc104,AMR,1,initial_data
read,1,13232.013274336283,2.851901054382324,10,10,0.001010994,[10],10,1,2820.8882094080914,pfs,226,frequency,41030-dc104,sifted.SIFT.chr1.txt,1,sifting
write,0,20734.425373134327,7.949103355407715,10,10,0.004968313,[10],10,1,1599.9602592283768,pfs,402,frequency,41030-dc104,chr1-AMR-freq.tar.gz,1,final_data
read,1,13232.013274336283,2.851901054382324,10,10,0.001010994,[10],10,1,2820.8882094080914,pfs,226,frequency,41030-dc104,chr1n.tar.gz,1,individuals_merge
write,0,15647.0,0.07461071014404297,300,300,6.1419e-05,[10],10,30,1214.7822358560538,pfs,5,individuals,34882-dc104,chr1n-4601-4801.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.839685633,[10],10,30,2884.21445664334,pfs,309998,individuals,34882-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.839685633,[10],10,30,2884.21445664334,pfs,309998,individuals,34882-dc104,columns.txt,1,initial_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.802649958,[10],10,30,3017.2941719413698,pfs,309997,individuals,23920-dc108,ALL.chr4.250000.vcf,1,initial_data
read,1,8191.930583199192,2421.8310403823853,300,300,0.802649958,[10],10,30,3017.2941719413698,pfs,309997,individuals,23920-dc108,columns.txt,1,initial_data
write,0,15640.8,0.07458114624023438,300,300,7.381e-05,[10],10,30,1010.4477203662698,pfs,5,individuals,23920-dc108,chr4n-3401-3601.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.87114902,[10],10,30,2780.0238100482457,pfs,309995,individuals,30380-dc103,columns.txt,1,initial_data
write,0,16198.4,0.077239990234375,300,300,7.243e-05,[10],10,30,1066.4088117406461,pfs,5,individuals,30380-dc103,chr5n-5201-5401.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.87114902,[10],10,30,2780.0238100482457,pfs,309995,individuals,30380-dc103,ALL.chr5.250000.vcf,1,initial_data
read,1,8191.912280079227,2421.833441734314,300,300,0.832915859,[10],10,30,2907.65677657041,pfs,309998,individuals,37319-dc104,columns.txt,1,initial_data
write,0,15987.333333333334,0.09148025512695312,300,300,8.033e-05,[10],10,30,1138.805615921239,pfs,6,individuals,37319-dc104,chr1n-5401-5601.tar.gz,1,final_data
read,1,8191.912280079227,2421.833441734314,300,300,0.832915859,[10],10,30,2907.65677657041,pfs,309998,individuals,37319-dc104,ALL.chr1.250000.vcf,1,initial_data
read,1,8191.912230276168,2421.794364929199,300,300,0.8267327,[10],10,30,2929.355963456144,pfs,309993,individuals,20577-dc107,ALL.chr3.250000.vcf,1,initial_data
write,0,15344.5,0.08780193328857422,300,300,8.554e-05,[10],10,30,1026.4429891112254,pfs,6,individuals,20577-dc107,chr3n-4401-4601.tar.gz,1,final_data
read,1,8191.912230276168,2421.794364929199,300,300,0.8267327,[10],10,30,2929.355963456144,pfs,309993,individuals,20577-dc107,columns.txt,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.890652846,[10],10,30,2719.0819032759146,pfs,309988,individuals,36313-dc105,ALL.chr2.250000.vcf,1,initial_data
write,0,14048.4,0.06698799133300781,300,300,6.9299e-05,[10],10,30,966.6516303699593,pfs,5,individuals,36313-dc105,chr2n-2001-2201.tar.gz,1,final_data
read,1,8191.921474379654,2421.75803565979,300,300,0.890652846,[10],10,30,2719.0819032759146,pfs,309988,individuals,36313-dc105,columns.txt,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.827837158,[10],10,30,2925.4038819791535,pfs,309988,individuals,38358-dc105,ALL.chr2.250000.vcf,1,initial_data
read,1,8191.921474379654,2421.75803565979,300,300,0.827837158,[10],10,30,2925.4038819791535,pfs,309988,individuals,38358-dc105,columns.txt,1,initial_data
write,0,16922.6,0.08069324493408203,300,300,7.6719e-05,[10],10,30,1051.8026164846,pfs,5,individuals,38358-dc105,chr2n-3801-4001.tar.gz,1,final_data
read,0,17046.071428571428,1.8207168579101562,10,10,0.000648003,[10],10,1,2809.7352294822035,pfs,112,frequency,36578-dc103,EUR,1,initial_data
write,0,20936.12601626016,9.823392868041992,10,10,0.007610849,[10],10,1,1290.7092057721802,pfs,492,frequency,36578-dc103,chr5-EUR-freq.tar.gz,1,final_data
read,1,17046.071428571428,1.8207168579101562,10,10,0.000648003,[10],10,1,2809.7352294822035,pfs,112,frequency,36578-dc103,sifted.SIFT.chr5.txt,1,sifting
read,1,17046.071428571428,1.8207168579101562,10,10,0.000648003,[10],10,1,2809.7352294822035,pfs,112,frequency,36578-dc103,chr5n.tar.gz,1,individuals_merge
read,1,18585.59,1.7724599838256836,10,10,0.000560517,[10],10,1,3162.187737081451,pfs,100,frequency,26552-dc108,chr4n.tar.gz,1,individuals_merge
read,0,18585.59,1.7724599838256836,10,10,0.000560517,[10],10,1,3162.187737081451,pfs,100,frequency,26552-dc108,AMR,1,initial_data
write,0,23688.0,0.33885955810546875,10,10,0.000241329,[10],10,1,1404.1394034926127,pfs,15,frequency,26552-dc108,chr4-AMR-freq.tar.gz,1,final_data
read,1,18585.59,1.7724599838256836,10,10,0.000560517,[10],10,1,3162.187737081451,pfs,100,frequency,26552-dc108,sifted.SIFT.chr4.txt,1,sifting
read,0,13337.110619469027,2.8745527267456055,10,10,0.001078918,[10],10,1,2664.2921211302482,pfs,226,frequency,41150-dc104,ALL,1,initial_data
read,1,13337.110619469027,2.8745527267456055,10,10,0.001078918,[10],10,1,2664.2921211302482,pfs,226,frequency,41150-dc104,sifted.SIFT.chr1.txt,1,sifting
write,0,20582.218045112782,7.831864356994629,10,10,0.004999581,[10],10,1,1566.5041444462302,pfs,399,frequency,41150-dc104,chr1-ALL-freq.tar.gz,1,final_data
read,1,13337.110619469027,2.8745527267456055,10,10,0.001078918,[10],10,1,2664.2921211302482,pfs,226,frequency,41150-dc104,chr1n.tar.gz,1,individuals_merge
write,0,20375.227848101265,1.5350751876831055,10,10,0.001182432,[10],10,1,1298.2354906524058,pfs,79,frequency,26540-dc108,chr4-ALL-freq.tar.gz,1,final_data
read,1,18823.11,1.7951116561889648,10,10,0.000666695,[10],10,1,2692.553050778789,pfs,100,frequency,26540-dc108,sifted.SIFT.chr4.txt,1,sifting
read,1,18823.11,1.7951116561889648,10,10,0.000666695,[10],10,1,2692.553050778789,pfs,100,frequency,26540-dc108,chr4n.tar.gz,1,individuals_merge
read,0,18823.11,1.7951116561889648,10,10,0.000666695,[10],10,1,2692.553050778789,pfs,100,frequency,26540-dc108,ALL,1,initial_data
write,0,17258.833333333332,0.0987558364868164,300,300,9.444e-05,[10],10,30,1045.6992427659509,pfs,6,individuals,32483-dc103,chr5n-201-401.tar.gz,1,final_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.800957632,[10],10,30,3023.6493429158,pfs,309995,individuals,32483-dc103,columns.txt,1,initial_data
read,1,8191.929237568348,2421.8150177001953,300,300,0.800957632,[10],10,30,3023.6493429158,pfs,309995,individuals,32483-dc103,ALL.chr5.250000.vcf,1,initial_data
write,0,18264.583333333332,0.20902156829833984,10,10,0.000170489,[10],10,1,1226.0120494479988,pfs,12,mutation_overlap,26349-dc108,chr4-AFR.tar.gz,1,final_data
read,1,18623.99,1.7761220932006836,10,10,0.000598016,[10],10,1,2970.0243692487884,pfs,100,mutation_overlap,26349-dc108,sifted.SIFT.chr4.txt,1,sifting
read,0,18623.99,1.7761220932006836,10,10,0.000598016,[10],10,1,2970.0243692487884,pfs,100,mutation_overlap,26349-dc108,AFR,1,initial_data
read,1,18623.99,1.7761220932006836,10,10,0.000598016,[10],10,1,2970.0243692487884,pfs,100,mutation_overlap,26349-dc108,chr4n.tar.gz,1,individuals_merge
